Column1,Column2
18.58,1628.376
18.59,1972.423
18.6,1799.41
18.61,1868.066
18.62,2005.767
18.63,1988.141
18.64,1780.876
18.65,1986.166
18.66,2072.467
18.67,1849.413
18.68,1744.651
18.69,1914.45
18.7,1761.777
18.71,1657.404
18.72,1570.644
18.73,1960.392
18.74,2169.098
18.75,2018.933
18.76,1931.27
18.77,1607.957
18.78,1686.056
18.79,1940.267
18.8,1978.73
18.81,1878.063
18.82,1925.619
18.83,2077.284
18.84,1963.406
18.85,1809.265
18.86,1687.697
18.87,1967.297
18.88,1975.438
18.89,1725.548
18.9,1799.906
18.91,2067.53
18.92,2126.05
18.93,2028.146
18.94,1842.308
18.95,1702.885
18.96,1680.677
18.97,1811.043
18.98,1865.444
18.99,1785.204
19,1879.217
19.01,1866.972
19.02,1686.246
19.03,1693.3
19.04,1953.978
19.05,1755.745
19.06,1792.79
19.07,2070.315
19.08,1988.021
19.09,1885.117
19.1,1895.143
19.11,1815.111
19.12,1713.305
19.13,1706.901
19.14,1914.866
19.15,1879.802
19.16,1972.065
19.17,1834.367
19.18,1792.204
19.19,1948.65
19.2,1752.914
19.21,1674.061
19.22,1668.961
19.23,1779.263
19.24,1929.416
19.25,2034.597
19.26,1821.109
19.27,1865.819
19.28,1650.696
19.29,1694.72
19.3,1793.503
19.31,1785.481
19.32,1721.248
19.33,1964.597
19.34,1784.259
19.35,1827.487
19.36,1956.875
19.37,1720.248
19.38,1572.456
19.39,1699.051
19.4,1773.939
19.41,1564.122
19.42,1603.445
19.43,1486.563
19.44,1779.914
19.45,2025.913
19.46,1956.586
19.47,1869.925
19.48,1708.809
19.49,1782.73
19.5,1746.983
19.51,1892.959
19.52,1788.859
19.53,1834.738
19.54,1841.417
19.55,2036.816
19.56,2075.047
19.57,2031.312
19.58,1800.278
19.59,1876.434
19.6,1799.563
19.61,1757.751
19.62,1753.437
19.63,1500.044
19.64,1688.931
19.65,1792.594
19.66,1979.934
19.67,1870.753
19.68,1940.401
19.69,1893.381
19.7,1678.512
19.71,1575.101
19.72,1652.092
19.73,1767.094
19.74,1767.19
19.75,1706.161
19.76,1813.544
19.77,1845.43
19.78,1876.275
19.79,1909.347
19.8,1725.124
19.81,1738.198
19.82,1513.695
19.83,1735.42
19.84,1921.315
19.85,1901.474
19.86,1836.435
19.87,1840.653
19.88,1685.323
19.89,1743.618
19.9,1886.289
19.91,1680.511
19.92,1952.568
19.93,1837.425
19.94,1763.949
19.95,1826.518
19.96,1867.21
19.97,1886.043
19.98,1649.001
19.99,1561.592
20,1749.574
20.01,1814.614
20.02,1861.491
20.03,1952.906
20.04,1885.225
20.05,1770.882
20.06,1723.277
20.07,1620.227
20.08,1807.785
20.09,1850
20.1,1891.402
20.11,1775.971
20.12,1805.046
20.13,1857.893
20.14,1825.499
20.15,1679.636
20.16,1636.316
20.17,1701.654
20.18,1784.89
20.19,1690.999
20.2,1897.962
20.21,2126.619
20.22,1895.335
20.23,1752.051
20.24,1909.191
20.25,1828.428
20.26,1746.046
20.27,1733.333
20.28,1625.738
20.29,1707.439
20.3,1800.385
20.31,1843.448
20.32,1702.916
20.33,1599.908
20.34,1636.662
20.35,1650
20.36,1756.345
20.37,1783.333
20.38,1717.063
20.39,1779.407
20.4,1813.215
20.41,1763.885
20.42,1789.527
20.43,1721.063
20.44,1831.366
20.45,1774.847
20.46,1750
20.47,1658.455
20.48,1685.567
20.49,1686.961
20.5,1787.486
20.51,1790.668
20.52,1757.373
20.53,1646.317
20.54,1629.607
20.55,1685.018
20.56,1661.295
20.57,1585.59
20.58,1592.391
20.59,1548.629
20.6,1610.272
20.61,1748.564
20.62,1732.198
20.63,1767.724
20.64,1706.866
20.65,1632.433
20.66,1718.309
20.67,1750
20.68,1775.332
20.69,1795.98
20.7,1749.493
20.71,1935.047
20.72,1962.238
20.73,1748.915
20.74,1846.459
20.75,1937.586
20.76,1737.35
20.77,1629.199
20.78,1691.484
20.79,1791.366
20.8,1704.795
20.81,1803.182
20.82,1763.264
20.83,1485.91
20.84,1609.975
20.85,1683.333
20.86,1781.83
20.87,1988.76
20.88,1865.909
20.89,1701.976
20.9,1519.867
20.91,1564.376
20.92,1587.806
20.93,1668.553
20.94,1821.545
20.95,1721.049
20.96,1739.357
20.97,1742.476
20.98,1685.031
20.99,1702.834
21,1668.522
21.01,1613.95
21.02,1564.01
21.03,1705.702
21.04,1694.923
21.05,1595.041
21.06,1816.941
21.07,1809.584
21.08,1731.032
21.09,1847.111
21.1,1675.062
21.11,1630.61
21.12,1673.599
21.13,1777.57
21.14,1816.667
21.15,1722.746
21.16,1730.215
21.17,1773.401
21.18,1713.249
21.19,1694.994
21.2,1641.794
21.21,1558.559
21.22,1417.316
21.23,1598.305
21.24,1653.751
21.25,1540.995
21.26,1626.748
21.27,1786.858
21.28,1833.333
21.29,1672.849
21.3,1668.66
21.31,1837.083
21.32,1820.173
21.33,1828.869
21.34,1736.358
21.35,1649.3
21.36,1655.982
21.37,1666.667
21.38,1835.94
21.39,1781.485
21.4,1637.95
21.41,1588.775
21.42,1661.773
21.43,1755.929
21.44,1694.006
21.45,1605.416
21.46,1583.333
21.47,1605.546
21.48,1605.58
21.49,1655.334
21.5,1672.286
21.51,1699.748
21.52,1749.688
21.53,1634.818
21.54,1446.024
21.55,1405.229
21.56,1580.583
21.57,1852.101
21.58,1852.007
21.59,1647.845
21.6,1523.273
21.61,1619.113
21.62,1758.993
21.63,1821.577
21.64,1811.796
21.65,1638.766
21.66,1389.064
21.67,1439.219
21.68,1698.384
21.69,1650.629
21.7,1534.718
21.71,1644.222
21.72,1748.496
21.73,1819.616
21.74,1797.151
21.75,1650.617
21.76,1520.153
21.77,1504.354
21.78,1558.628
21.79,1572.863
21.8,1598.018
21.81,1585.375
21.82,1577.077
21.83,1510.599
21.84,1611.857
21.85,1648.246
21.86,1616.667
21.87,1761.02
21.88,1757.381
21.89,1576.747
21.9,1530.753
21.91,1642.081
21.92,1659.155
21.93,1612.951
21.94,1518.629
21.95,1588.484
21.96,1595.746
21.97,1570.223
21.98,1653.974
21.99,1659.714
22,1713.746
22.01,1616.192
22.02,1606.772
22.03,1576.741
22.04,1606.412
22.05,1746.281
22.06,1809.932
22.07,1648.166
22.08,1523.442
22.09,1496.923
22.1,1552.297
22.11,1609.832
22.12,1626.479
22.13,1633.333
22.14,1496.526
22.15,1575.535
22.16,1631.876
22.17,1554.198
22.18,1581.793
22.19,1616.667
22.2,1568.407
22.21,1514.069
22.22,1548.059
22.23,1602.517
22.24,1568.807
22.25,1571.541
22.26,1619.064
22.27,1595.286
22.28,1462.257
22.29,1421.22
22.3,1497.259
22.31,1533.333
22.32,1486.275
22.33,1506.35
22.34,1624.973
22.35,1580.466
22.36,1667.968
22.37,1716.197
22.38,1547.794
22.39,1503.752
22.4,1533.333
22.41,1551.796
22.42,1520.61
22.43,1566.054
22.44,1587.478
22.45,1623.209
22.46,1646.809
22.47,1480.002
22.48,1403.03
22.49,1533.112
22.5,1580.464
22.51,1477.755
22.52,1515.783
22.53,1608.991
22.54,1509.021
22.55,1515.121
22.56,1626.791
22.57,1596.539
22.58,1576.67
22.59,1662.09
22.6,1698.967
22.61,1515.566
22.62,1349.047
22.63,1368.492
22.64,1487.696
22.65,1610.414
22.66,1763.482
22.67,1718.609
22.68,1522.509
22.69,1501.343
22.7,1541.982
22.71,1601.773
22.72,1606.956
22.73,1463.603
22.74,1383.804
22.75,1494.032
22.76,1574.805
22.77,1617.716
22.78,1641.203
22.79,1574.327
22.8,1440.408
22.81,1493.27
22.82,1591.296
22.83,1524.838
22.84,1416.328
22.85,1358.375
22.86,1541.546
22.87,1592.011
22.88,1516.48
22.89,1558.266
22.9,1451.217
22.91,1407.369
22.92,1540.776
22.93,1575.442
22.94,1509.171
22.95,1417.793
22.96,1407.294
22.97,1474.316
22.98,1548.511
22.99,1535.48
23,1522.98
23.01,1527.161
23.02,1482.676
23.03,1547.906
23.04,1544.251
23.05,1483.333
23.06,1499.181
23.07,1429.727
23.08,1380.634
23.09,1456.923
23.1,1506.862
23.11,1533.333
23.12,1486.517
23.13,1386.639
23.14,1364.382
23.15,1376.774
23.16,1450.384
23.17,1535.86
23.18,1377.096
23.19,1286.962
23.2,1319.436
23.21,1290.954
23.22,1398.809
23.23,1493.925
23.24,1504.468
23.25,1610.32
23.26,1540.457
23.27,1464.161
23.28,1463.663
23.29,1249.534
23.3,1166.667
23.31,1270.529
23.32,1503.579
23.33,1603.82
23.34,1507.802
23.35,1543.4
23.36,1617.475
23.37,1562.523
23.38,1541.783
23.39,1459.41
23.4,1522.366
23.41,1717.696
23.42,1814.019
23.43,1680.556
23.44,1545.2
23.45,1502.396
23.46,1454.873
23.47,1416.667
23.48,1345.92
23.49,1341.707
23.5,1459.633
23.51,1471.042
23.52,1458.038
23.53,1420.92
23.54,1408.281
23.55,1308.403
23.56,1284.563
23.57,1402.256
23.58,1479.384
23.59,1422.593
23.6,1396.996
23.61,1389.422
23.62,1404.328
23.63,1429.168
23.64,1329.749
23.65,1407.682
23.66,1566.667
23.67,1506.461
23.68,1470.021
23.69,1556.649
23.7,1513.637
23.71,1446.55
23.72,1446.902
23.73,1396.963
23.74,1399.404
23.75,1469.582
23.76,1526.028
23.77,1560.18
23.78,1595.264
23.79,1621.545
23.8,1466.466
23.81,1301.306
23.82,1211.69
23.83,1245.471
23.84,1330.211
23.85,1279.908
23.86,1421.156
23.87,1470.766
23.88,1387.368
23.89,1352.005
23.9,1447.999
23.91,1398.06
23.92,1360.485
23.93,1362.323
23.94,1346.486
23.95,1320.059
23.96,1395.535
23.97,1410.586
23.98,1418.18
23.99,1468.119
24,1493.981
24.01,1453.339
24.02,1370.107
24.03,1304.75
24.04,1295.209
24.05,1334.419
24.06,1366.667
24.07,1354.913
24.08,1391.898
24.09,1517.508
24.1,1550
24.11,1555.795
24.12,1583.992
24.13,1553.365
24.14,1341.583
24.15,1149.525
24.16,1224.846
24.17,1410.64
24.18,1344.055
24.19,1322.53
24.2,1349.83
24.21,1288.708
24.22,1227.762
24.23,1222.218
24.24,1260.987
24.25,1322.177
24.26,1338.823
24.27,1410.166
24.28,1506.087
24.29,1406.569
24.3,1295.033
24.31,1320.045
24.32,1482.77
24.33,1479.236
24.34,1394.673
24.35,1372.72
24.36,1371.145
24.37,1379.806
24.38,1305.245
24.39,1321.892
24.4,1369.765
24.41,1439.632
24.42,1421.83
24.43,1412.76
24.44,1279.576
24.45,1134.359
24.46,1255.082
24.47,1286.914
24.48,1353.499
24.49,1435.147
24.5,1481.663
24.51,1390.04
24.52,1391.465
24.53,1464.818
24.54,1460.649
24.55,1337.276
24.56,1276.423
24.57,1304.858
24.58,1345.69
24.59,1411.85
24.6,1371.222
24.61,1266.568
24.62,1216.622
24.63,1276.324
24.64,1259.099
24.65,1408.915
24.66,1451.233
24.67,1264.72
24.68,1198.135
24.69,1246.863
24.7,1490.816
24.71,1434.665
24.72,1354.551
24.73,1353.074
24.74,1325.687
24.75,1385.919
24.76,1465.456
24.77,1430.014
24.78,1484.381
24.79,1498.068
24.8,1400
24.81,1426.203
24.82,1508.693
24.83,1477.091
24.84,1299.443
24.85,1237.144
24.86,1204.265
24.87,1276.09
24.88,1454.224
24.89,1424.631
24.9,1341.831
24.91,1483.317
24.92,1454.631
24.93,1187.814
24.94,1157.418
24.95,1365.98
24.96,1482.908
24.97,1464.656
24.98,1266.078
24.99,1336.661
25,1384.086
25.01,1317.501
25.02,1290.292
25.03,1331.413
25.04,1224.46
25.05,1269.38
25.06,1314.055
25.07,1276.846
25.08,1366.667
25.09,1366.667
25.1,1351.572
25.11,1292.494
25.12,1285.33
25.13,1350
25.14,1335.233
25.15,1242.95
25.16,1169.364
25.17,1456.599
25.18,1556.683
25.19,1364.107
25.2,1254.746
25.21,1361.72
25.22,1441.972
25.23,1353.507
25.24,1384.101
25.25,1450
25.26,1408.651
25.27,1226.023
25.28,1181
25.29,1370.051
25.3,1369.878
25.31,1340.069
25.32,1446.624
25.33,1493.396
25.34,1460.103
25.35,1381.154
25.36,1202.315
25.37,1353.22
25.38,1337.87
25.39,1223.025
25.4,1306.856
25.41,1518.619
25.42,1352.157
25.43,1250.735
25.44,1421.536
25.45,1513.611
25.46,1521.249
25.47,1607.622
25.48,1536.722
25.49,1388.104
25.5,1321.52
25.51,1307.727
25.52,1517.474
25.53,1600
25.54,1620.099
25.55,1713.816
25.56,1688.679
25.57,1658.621
25.58,1761.02
25.59,1663.843
25.6,1782.799
25.61,1989.692
25.62,1782.909
25.63,1863.98
25.64,1884.657
25.65,2026.985
25.66,1785.168
25.67,1603.645
25.68,1517.831
25.69,1433.333
25.7,1446.047
25.71,1516.667
25.72,1509.162
25.73,1479.072
25.74,1535.237
25.75,1447.56
25.76,1428.495
25.77,1383.208
25.78,1299.981
25.79,1381.138
25.8,1280.69
25.81,1359.717
25.82,1312.074
25.83,1278.782
25.84,1240.98
25.85,1194.505
25.86,1282.164
25.87,1376.753
25.88,1333.333
25.89,1326.877
25.9,1272.675
25.91,1191.556
25.92,1150.057
25.93,1289.436
25.94,1421.309
25.95,1214.638
25.96,1210.041
25.97,1283.333
25.98,1273.498
25.99,1203.893
26,1231.407
26.01,1224.288
26.02,1290.872
26.03,1342.543
26.04,1268.584
26.05,1157.292
26.06,1211.259
26.07,1193.395
26.08,1404.338
26.09,1298.259
26.1,1271.292
26.11,1173.465
26.12,1229.975
26.13,1201.658
26.14,1231.407
26.15,1356.963
26.16,1263.473
26.17,1241.214
26.18,1319.778
26.19,1351.535
26.2,1377.267
26.21,1466.903
26.22,1292.634
26.23,1219.572
26.24,1237.113
26.25,1114.113
26.26,1266.667
26.27,1262.556
26.28,1208.569
26.29,1140.588
26.3,1410.125
26.31,1320.456
26.32,1171.735
26.33,1235.827
26.34,1262.989
26.35,1211.845
26.36,1158.293
26.37,1284.129
26.38,1494.939
26.39,1203.369
26.4,1242.283
26.41,1146.315
26.42,1336.517
26.43,1369.806
26.44,1173.806
26.45,1292.328
26.46,1421.588
26.47,1225.668
26.48,1111.25
26.49,1296.332
26.5,1239.608
26.51,1358.757
26.52,1504.695
26.53,1269.982
26.54,1021.55
26.55,1123.806
26.56,1272.075
26.57,1377.317
26.58,1242.686
26.59,1094.706
26.6,1347.239
26.61,1271.951
26.62,999.3511
26.63,988.36
26.64,1125.782
26.65,1365.492
26.66,1336.166
26.67,1415.575
26.68,1380.182
26.69,1281.315
26.7,1215.215
26.71,1166.667
26.72,1178.621
26.73,1611.601
26.74,1407.031
26.75,1023.142
26.76,1299.28
26.77,1263.95
26.78,1134.609
26.79,1204.774
26.8,1463.611
26.81,1283.848
26.82,1316.903
26.83,1333.333
26.84,1331.381
26.85,1166.143
26.86,1118.36
26.87,1301.6
26.88,1498.535
26.89,1281.952
26.9,1033.548
26.91,1083.791
26.92,1233.424
26.93,1283.267
26.94,1166.744
26.95,1283.111
26.96,1399.633
26.97,1449.781
26.98,1300.843
26.99,1051.714
27,1149.191
27.01,1100.467
27.02,1330.867
27.03,1498.032
27.04,1500
27.05,1286.429
27.06,1316.149
27.07,1218.343
27.08,1265.767
27.09,1283.013
27.1,1364.96
27.11,1382.971
27.12,1383.333
27.13,1367.07
27.14,1269.21
27.15,1396.444
27.16,1416.202
27.17,1254.858
27.18,1298.481
27.19,1396.837
27.2,1271.049
27.21,1137.881
27.22,1342.342
27.23,1398.171
27.24,1271.709
27.25,1346.745
27.26,1477.96
27.27,1531.256
27.28,1405.704
27.29,1415.933
27.3,1512.141
27.31,1532.558
27.32,1438.107
27.33,1465.034
27.34,1609.135
27.35,1616.667
27.36,1648.244
27.37,1586.929
27.38,1520.345
27.39,1658.206
27.4,1760.902
27.41,1907.834
27.42,2073.313
27.43,2208.485
27.44,2279.16
27.45,2283.333
27.46,2314.497
27.47,2378.912
27.48,2445.496
27.49,2418.96
27.5,2261.673
27.51,2451.223
27.52,2497.583
27.53,2500
27.54,2392.083
27.55,2321.749
27.56,2562.673
27.57,2583.333
27.58,2552.665
27.59,2687.821
27.6,2837.635
27.61,2972.177
27.62,3013.836
27.63,2864.359
27.64,2773.949
27.65,2705.909
27.66,2730.338
27.67,2824.222
27.68,2727.441
27.69,2777.094
27.7,2798.419
27.71,2739.738
27.72,2673.154
27.73,2861.98
27.74,2913.34
27.75,2661.959
27.76,2633.333
27.77,2648.275
27.78,3008.099
27.79,3169.201
27.8,3257.731
27.81,3014.067
27.82,3146.553
27.83,3477.834
27.84,3368.698
27.85,3157.91
27.86,3413.688
27.87,3656.287
27.88,3403.765
27.89,3410.747
27.9,3827.505
27.91,3971.246
27.92,3939.439
27.93,4094.052
27.94,4568.961
27.95,4735.32
27.96,4982.781
27.97,4856.857
27.98,4818.826
27.99,4860.127
28,5054.727
28.01,5198.897
28.02,5202.242
28.03,5286.425
28.04,5069.865
28.05,5148.236
28.06,5381.798
28.07,5602.846
28.08,5590.431
28.09,6011.737
28.1,6069.074
28.11,6237.532
28.12,6536.811
28.13,7094.441
28.14,7707.874
28.15,8451.18
28.16,9160.354
28.17,10282.93
28.18,12087.49
28.19,14086.22
28.2,16592.23
28.21,20283.5
28.22,23828.38
28.23,27909
28.24,33305.21
28.25,38764.17
28.26,45082.2
28.27,52645.05
28.28,63099
28.29,71617.09
28.3,80803.52
28.31,92229.83
28.32,104562.1
28.33,119271
28.34,136929.6
28.35,156069
28.36,173929.7
28.37,198859.6
28.38,228181.2
28.39,249368.3
28.4,270253.8
28.41,286550.5
28.42,293453.5
28.43,291206.3
28.44,277075.8
28.45,253371.2
28.46,229678.6
28.47,206455.2
28.48,183008.1
28.49,162652
28.5,142304.3
28.51,122450.3
28.52,100870
28.53,81758.82
28.54,63525.2
28.55,48196.91
28.56,35351.77
28.57,26073.16
28.58,18870.63
28.59,14168.27
28.6,11888.27
28.61,10394.22
28.62,9506.694
28.63,8560.166
28.64,7955.703
28.65,7561.304
28.66,7116.48
28.67,6833.53
28.68,6522.123
28.69,6124.003
28.7,5681.815
28.71,5804.309
28.72,5697.955
28.73,5559.3
28.74,5326.349
28.75,5008.35
28.76,4946.229
28.77,4885.627
28.78,4930.936
28.79,4295.507
28.8,4112.813
28.81,4487.63
28.82,4382.89
28.83,3985.153
28.84,3628.736
28.85,3511.873
28.86,3385.803
28.87,3210.654
28.88,2888.429
28.89,2698.988
28.9,2679.272
28.91,2595.237
28.92,2554.102
28.93,2612.719
28.94,2658.38
28.95,2466.626
28.96,2474.891
28.97,2425.233
28.98,2424.881
28.99,2333.974
29,2547.984
29.01,2385.763
29.02,2139.348
29.03,2182.031
29.04,2031.919
29.05,1942.075
29.06,2105.186
29.07,2154.412
29.08,2088.831
29.09,2017.814
29.1,1963.422
29.11,2035.203
29.12,2078.818
29.13,2156.117
29.14,2074.344
29.15,1948.708
29.16,2025.284
29.17,1789.564
29.18,1731.443
29.19,1822.04
29.2,1945.888
29.21,1923.507
29.22,1911.945
29.23,1952.439
29.24,2061.893
29.25,1957.408
29.26,1733.932
29.27,1595.619
29.28,1613.949
29.29,1763.134
29.3,1910.902
29.31,1714.826
29.32,1781
29.33,1920.304
29.34,1844.729
29.35,1694.915
29.36,1789.865
29.37,1780.191
29.38,1645.473
29.39,1634.781
29.4,1777.301
29.41,1729.364
29.42,1671.802
29.43,1470.982
29.44,1475.255
29.45,1539.606
29.46,1710.285
29.47,1771.905
29.48,1732.444
29.49,1636.958
29.5,1440.871
29.51,1457.432
29.52,1500
29.53,1443.478
29.54,1619.774
29.55,1682.877
29.56,1722.879
29.57,1806.109
29.58,1698.92
29.59,1722.777
29.6,1677.388
29.61,1533.08
29.62,1383.266
29.63,1544.194
29.64,1561.382
29.65,1538.78
29.66,1649.324
29.67,1722.031
29.68,1634.381
29.69,1682.1
29.7,1623.799
29.71,1621.331
29.72,1704.561
29.73,1646.201
29.74,1513.033
29.75,1423.266
29.76,1497.466
29.77,1636.472
29.78,1575.45
29.79,1441.293
29.8,1421.494
29.81,1529.871
29.82,1529.804
29.83,1638.907
29.84,1737.996
29.85,1611.63
29.86,1628.943
29.87,1566.705
29.88,1447.09
29.89,1437.789
29.9,1565.948
29.91,1664.894
29.92,1693.833
29.93,1731.436
29.94,1676.793
29.95,1539.395
29.96,1483.333
29.97,1493.73
29.98,1406.619
29.99,1391.42
30,1540.68
30.01,1513.529
30.02,1305.896
30.03,1278.302
30.04,1296.163
30.05,1395.878
30.06,1384.981
30.07,1363.904
30.08,1403.672
30.09,1386.22
30.1,1245.128
30.11,1338.496
30.12,1540.783
30.13,1559.735
30.14,1573.516
30.15,1610.025
30.16,1636.676
30.17,1460.306
30.18,1233.701
30.19,1156.724
30.2,1229.376
30.21,1382.348
30.22,1380.834
30.23,1422.075
30.24,1375.098
30.25,1280.362
30.26,1374.449
30.27,1420.667
30.28,1214.614
30.29,1209.908
30.3,1261.136
30.31,1165.466
30.32,1223.089
30.33,1309.654
30.34,1326.3
30.35,1323.72
30.36,1249.521
30.37,1219.143
30.38,1242.884
30.39,1288.122
30.4,1364.216
30.41,1343.064
30.42,1214.782
30.43,1235.033
30.44,1215.152
30.45,1215.848
30.46,1144.645
30.47,1153.023
30.48,1289.404
30.49,1277.386
30.5,1317.069
30.51,1364.767
30.52,1377.788
30.53,1344.547
30.54,1318.443
30.55,1278.127
30.56,1187.431
30.57,1195.799
30.58,1260.751
30.59,1301.571
30.6,1334.863
30.61,1241.07
30.62,1340.195
30.63,1436.746
30.64,1410.38
30.65,1415.343
30.66,1283.331
30.67,1174.379
30.68,1229.2
30.69,1363.549
30.7,1371.088
30.71,1272.308
30.72,1224.482
30.73,1278.48
30.74,1368.573
30.75,1303.317
30.76,1190.36
30.77,1227.904
30.78,1265.878
30.79,1337.071
30.8,1407.98
30.81,1235.347
30.82,1221.659
30.83,1375.874
30.84,1331.166
30.85,1266.667
30.86,1215.288
30.87,1243.55
30.88,1308.145
30.89,1325.504
30.9,1316.077
30.91,1190.27
30.92,1159.078
30.93,1241.924
30.94,1283.464
30.95,1207.841
30.96,1175.169
30.97,1233.333
30.98,1200.068
30.99,1174.963
31,1175.058
31.01,1257.469
31.02,1308.829
31.03,1225.598
31.04,1248.878
31.05,1218.596
31.06,1026.995
31.07,990.2537
31.08,1033.778
31.09,1154.203
31.1,1219.302
31.11,1149.432
31.12,1142.58
31.13,1140.691
31.14,1254.531
31.15,1262.361
31.16,1142.827
31.17,1164.223
31.18,1200.856
31.19,1206.988
31.2,1335.571
31.21,1348.029
31.22,1241.157
31.23,1289.014
31.24,1325.551
31.25,1231.287
31.26,1156.557
31.27,1183.333
31.28,1244.935
31.29,1255.229
31.3,1175.674
31.31,1151.389
31.32,1140.952
31.33,1134.805
31.34,1101.512
31.35,1053.107
31.36,1046.811
31.37,1135.942
31.38,1222.485
31.39,1212.627
31.4,1129.396
31.41,1135.368
31.42,1237.065
31.43,1268.548
31.44,1205.768
31.45,1157.351
31.46,1100.688
31.47,1038.598
31.48,1037.507
31.49,1021.808
31.5,1071.747
31.51,1078.315
31.52,1057.208
31.53,1009.167
31.54,1026.504
31.55,1121.414
31.56,1083.333
31.57,1104.65
31.58,1161.673
31.59,1122.291
31.6,988.4907
31.61,942.9765
31.62,996.3605
31.63,1076.351
31.64,1052.743
31.65,1033.333
31.66,1033.333
31.67,1047.135
31.68,1066.667
31.69,1080.386
31.7,1175.231
31.71,1276.515
31.72,1273.465
31.73,1256.222
31.74,1169.366
31.75,1052.843
31.76,1030.347
31.77,1153.567
31.78,1139.878
31.79,1026.62
31.8,1079.936
31.81,1093.386
31.82,1056.959
31.83,1042.959
31.84,1083.333
31.85,1057.205
31.86,1003.643
31.87,996.3157
31.88,1010.196
31.89,1038.702
31.9,1093.57
31.91,1044.877
31.92,1008.889
31.93,1056.368
31.94,1111.103
31.95,1126.385
31.96,1027.026
31.97,1041.813
31.98,1033.204
31.99,968.7373
32,1018.676
32.01,1043.795
32.02,1039.518
